920959,1.5107700914214462e-05
921508,1.0381437206802963e-05
932199,5.636532349972137e-05
934549,2.2655641818073195e-05
936129,7.679680831064496e-06
936199,1.5868824922692453e-05
944219,2.9961796710212184e-05
947790,3.132678487499327e-05
953300,1.920996518278704e-05
955822,5.8686647693011285e-05
959885,7.845344169101181e-06
963242,1.830822437270718e-05
963943,1.800760902230812e-05
964692,1.137933524805179e-05
967109,7.549442079993304e-06
967619,1.1654523272756553e-05
968591,6.612518297023712e-06
971483,6.031319837543246e-06
973381,3.380138738509089e-05
974475,1.9142610575998836e-05
977354,2.5789027595892758e-05
978963,1.913506144943858e-05
979820,1.4034635346079919e-05
981212,4.0011186957378696e-05
981325,2.887199919770828e-05
981365,1.120143633347883e-05
981690,4.036563992737317e-05
983320,1.1479252908600129e-05
983582,0.00010458144021404934
983799,5.654938854888533e-06
985128,0.00010860379413985266
990081,8.99440738623102e-06
991505,4.673654134727932e-05
991826,1.1829160669310286e-05
992692,1.0975719906290987e-05
993420,1.5314665970920544e-05
994259,3.1300668969000585e-05
994750,1.231451525706731e-05
995366,1.237432845226291e-05
998132,6.33231184139526e-06
999351,1.9461911075299438e-05
999426,3.0179789484228108e-05
999893,1.8826094561669234e-05
1002205,1.57424695390527e-05
1002551,2.678044556720565e-05
1002876,7.924014890316818e-06
1003392,4.2087075297209615e-05
1004788,1.722462303811412e-05
1004927,1.5235725476291165e-05
1005586,1.4689224617704324e-05
1005698,5.568103191006593e-05
1006400,2.4945684766691676e-05
1007325,9.818580164726788e-06
1008075,2.000256603550079e-05
1008651,1.0305559104307198e-05
1009171,2.8353330107697536e-05
1009195,4.622319861219044e-05
1009456,1.3265059782734375e-05
1009833,2.3692512050973e-05
1010382,1.317665859909219e-05
1010651,6.777706975430805e-06
1010889,2.0927160789819188e-05
1011778,2.063627187915157e-05
1013242,5.518076493709685e-05
1013885,1.9501887293653405e-05
1013967,4.253886591481299e-05
1013992,7.74918694685814e-06
1014116,4.2116757491033455e-05
1017722,1.6418942965463364e-05
1018634,7.644245445817381e-06
1019538,2.643775337838524e-05
1020022,2.7684202454308002e-05
1021937,1.1157860534785187e-05
1022275,7.080274908162478e-06
1024242,1.0715920540922918e-05
1024328,3.407117837959483e-05
1024382,8.914044401893854e-06
1024677,8.945648907991585e-06
1027061,2.9946691207288272e-05
1028387,6.8626044557055775e-06
1028797,4.6699279353944384e-05
1029299,8.428662598662465e-05
1031114,1.2259337102357226e-05
1033175,3.085891612492241e-05
1033216,2.0785909090301293e-05
1033279,1.3987060275571216e-05
1035423,3.0653071613822355e-05
1036799,3.4968800916169094e-05
1037266,1.4835267840314798e-05
1038430,2.2852396066340333e-05
1038449,2.7991532301072313e-05
1038472,9.993493216269803e-06
1041739,6.612518297023712e-06
1042674,2.5321307218261092e-05
1042781,5.1400401812048866e-05
1042947,2.7398978715031227e-05
1043125,1.320164818045898e-05
1043183,3.260243925516437e-05
1043732,3.2253735432178715e-05
1045734,2.6531864613071162e-05
1046351,7.080274908162478e-06
1046374,0.00012811961541261385
1046730,6.435396005433746e-06
1048484,1.6422465339563184e-05
1048666,3.564233799522572e-05
1049093,6.608262416445405e-06
1049879,4.090386045154671e-05
1050824,1.0633035676810333e-05
1052050,2.0102422092856034e-05
1052476,1.5260219526957877e-05
1052788,5.0081030564117545e-05
1053523,1.9148804620403603e-05
1053610,9.033642014345815e-06
1053732,2.2016863314048173e-05
1054258,1.6099493810343042e-05
1054749,9.60477989778519e-06
1055210,5.209111862806669e-05
1055457,5.879174347530104e-05
1056526,1.0680366893391098e-05
1056537,8.322531446997547e-05
1058086,1.817683098847329e-05
1059987,6.0701510319319775e-05
1060134,1.3997978501847694e-05
1061238,8.049383044345092e-06
1061517,1.3597851302158147e-05
1062731,2.8759059812309938e-05
1063552,1.2527849695197907e-05
1064254,3.4354411599150464e-05
1064268,3.830087481561466e-05
1066449,7.78245406279286e-05
1068300,4.4258836832083225e-05
1068945,2.2430486204824245e-05
1069830,6.777706975430805e-06
1070358,3.827396135908662e-05
1070598,1.556509428193736e-05
1070751,5.654938854888533e-06
1071975,4.245509380825705e-05
1072178,5.902459649232093e-06
1072193,2.360722027734832e-05
1075499,5.2545294100710066e-05
1076131,3.956343389229529e-05
1077930,2.4190692798226543e-05
1078501,1.175600479983127e-05
1079487,7.101542776286037e-06
1080828,4.709669444608366e-05
1081238,2.6203724340687805e-05
1082473,7.564666288622325e-06
1082622,7.727734171931455e-05
1083013,1.4042520757225316e-05
1083394,4.330005711666249e-05
1083457,7.633762899675803e-06
1084047,5.3033251410811635e-05
1084593,8.42617703682879e-06
1084794,2.5917652731479655e-05
1085218,1.205029950403681e-05
1086195,1.9964498567054324e-05
1086610,4.307178241745658e-05
1086674,1.1253847296743023e-05
1086754,5.9484346377294334e-05
1086828,2.4324758706011445e-05
1087279,5.837122050875542e-06
1087583,3.723240395486648e-05
1087946,1.2247644393728674e-05
1088316,1.4176672101555292e-05
1088473,4.151247695609122e-05
1089096,5.506266525337932e-05
1089808,8.035347949014547e-05
1090204,6.031319837543246e-06
1090217,1.1996233817029233e-05
1090240,1.4725062194766399e-05
1090988,5.2983127676096784e-05
1092014,5.263360888474409e-06
1093376,7.229288262699563e-06
1093735,6.81248488873789e-06
1094714,7.379087596352007e-05
1095740,1.709383566170845e-05
1095771,1.0160781477637065e-05
1095864,7.527064524313666e-06
1096324,1.8554811929432286e-05
1096484,1.1991381827233664e-05
1096688,4.8708014947313375e-05
1097129,9.064595008519487e-06
1097761,3.154944910209436e-05
1098194,1.6925822551555543e-05
1098446,8.970048143045576e-06
1098875,5.624924732935736e-05
1098952,8.210444264641091e-06
1099506,9.278397089416226e-06
1100606,1.346496733076384e-05
1100745,1.7599853804468324e-05
1101204,9.130887514112899e-06
1101378,1.3947004893669382e-05
1101562,6.547603445520889e-05
1101710,3.981036309199155e-05
1101907,1.7756250135100974e-05
1103033,2.3069181610898285e-05
1103668,6.002340087341792e-05
1104726,4.298495605139832e-05
1104761,1.4216036223860426e-05
1105025,5.467480273082125e-06
1105850,1.860435860257237e-05
1106357,7.476962806433968e-06
1106693,7.76369287923538e-06
1106752,6.157829375063859e-06
1107475,3.103598722205528e-05
1107479,5.654736711166578e-05
1107489,1.830222613231973e-05
1107502,1.0172657125517165e-05
1107506,2.0175338387668522e-05
1107513,2.5253608146975792e-05
1107517,3.427494435775474e-05
1107520,1.3354461963707955e-05
1107531,3.916959444804134e-05
1107549,7.907880835236019e-06
1107557,1.766677630853853e-05
1107559,1.1101595381762032e-05
1107569,3.489302988786871e-05
1107571,3.0106263030082665e-05
1107586,1.99103454304613e-05
1107592,6.031319837543246e-06
1107596,5.2986375457338136e-05
1107602,2.1870216257196513e-05
1107610,5.679394243177715e-06
1107616,8.014057598424663e-06
1107671,1.4226632719074571e-05
1107672,9.835988615271647e-06
1107675,4.961691662354e-05
1107682,1.0883278040439724e-05
1107685,1.0160781477637065e-05
1107696,6.038554185389638e-06
1107701,2.2083533485410123e-05
1107734,1.3339766761314332e-05
1107738,2.625006347984738e-05
1107757,8.970048143045576e-06
1107759,1.009460153857841e-05
1107767,5.0787199056802915e-05
1107775,9.44152836467107e-06
1107787,2.874909644670295e-05
1107800,5.685647198138885e-05
1107806,1.2864406844948053e-05
1107818,2.3220334368205403e-05
1107821,1.2310556288451671e-05
1107827,7.737149600697196e-06
1107828,9.098730574565549e-06
1107831,1.7567591612179307e-05
1107834,1.3824118499033692e-05
1107836,2.042471352787939e-05
1107852,9.080381409610783e-06
1107886,1.1264080338562431e-05
1107896,4.439384026431717e-05
1107927,9.850484227837153e-06
1107928,0.00011523604582896673
1107929,3.0102745919469577e-05
1107931,1.0391192913406379e-05
1107949,2.0989330399614113e-05
1107952,1.205029950403681e-05
1107983,2.678271390709323e-05
1107988,5.115993925262934e-05
1107990,4.6671534326079084e-05
1107991,4.635137358303563e-05
1107992,4.1329999065941017e-05
1107993,5.902459649232093e-06
1108016,2.0888448707875052e-05
1108024,1.0222996318995972e-05
1108026,0.00010760892144399346
1108039,3.460318611108339e-05
1108044,1.1658160311861067e-05
1108067,9.703543966241309e-06
1108080,9.94185514902021e-06
1108087,3.8710862618105676e-05
1108088,7.034323552045579e-06
1108091,4.093569962616442e-05
1108125,5.735940272976656e-05
1108160,9.620828102311425e-06
1108184,1.8703669807002547e-05
1108224,0.00013605182348804453
1108246,2.148333299790457e-05
1108250,2.056751804316368e-05
1108252,1.6851840862786825e-05
1108265,2.2628924370645434e-05
1108268,3.166623794151169e-05
1108273,7.783031355369202e-05
1108289,7.99877768827786e-05
1108301,7.994133642370652e-05
1108305,8.328594148443359e-05
1108312,6.608262416445405e-06
1108314,3.6231691287876605e-05
1108319,3.2170389621238835e-05
1108327,1.137933524805179e-05
1108328,2.5215867900284547e-05
1108338,2.1625372001387065e-05
1108355,6.157829375063859e-06
1108357,3.0139476544782978e-05
1108363,4.8366132760470996e-05
1108375,4.0886362526567096e-05
1108385,1.1311059687133768e-05
1108391,2.9467357984779306e-05
1108396,1.1996233817029233e-05
1108404,5.6038310778998535e-06
1108417,2.021110905199971e-05
1108423,1.2602929523280512e-05
1108429,4.562087771631816e-05
1108435,4.897777544875282e-05
1108440,9.993816636139376e-06
